"","x"
"1",297.232216563322
"2",320.758234069488
"3",293.435712447808
"4",253.65127229312
"5",358.099414596973
"6",294.876494601752
"7",307.176514262859
"8",335.545311579143
"9",304.742048035644
"10",321.883056002155
"11",211.250585141089
"12",359.007782055393
"13",282.575931856413
"14",350.953150454663
"15",261.58514286812
"16",296.287865567045
"17",321.240457758713
"18",248.718591788789
"19",261.004381316562
"20",309.451683264402
"21",298.246074361841
"22",287.252913847391
"23",290.064626873933
"24",355.395624370509
"25",357.108797529122
"26",299.375474166279
"27",248.426338206409
"28",337.596423290613
"29",327.368824803698
"30",287.395076178509
"31",311.668646597546
"32",291.363030925024
"33",318.083091899392
"34",220.43299455601
"35",272.309682984379
"36",219.822955978954
"37",341.972130285563
"38",224.356509266885
"39",309.67861450123
"40",261.655037641683
"41",324.444435964174
"42",319.980818953853
"43",346.045417488988
"44",293.078355675808
"45",235.668550143225
"46",252.446380968821
"47",309.981783359154
"48",355.178402906673
"49",322.321536994008
"50",265.501168772976
"51",338.144573343693
"52",344.143721186086
"53",322.745231312176
"54",369.518019518077
"55",348.138001967879
"56",305.585639976446
"57",354.995036002299
"58",327.004027352899
"59",203.9818021652
"60",338.810692832355
"61",221.501866545187
"62",246.587588571679
"63",312.321164590672
"64",315.30018821118
"65",319.43698630505
"66",306.262084285447
"67",338.909621198728
"68",287.541988634746
"69",334.149601731912
"70",294.049559092978
"71",275.589032796863
"72",276.239176912216
"73",329.858849890966
"74",308.852738001621
"75",298.468295881088
"76",244.235236815291
"77",370.706456521192
"78",241.681678754147
"79",306.284798286941
"80",313.918314011702
"81",349.581743131284
"82",399.025187504322
"83",313.705291465072
"84",257.130103978881
"85",320.41174795226
"86",300.928077013678
"87",269.991552414006
"88",309.704779942061
"89",235.541173635605
"90",297.90003893428
"91",349.212146385461
"92",297.948971803026
"93",324.488598874958
"94",318.292980812882
"95",313.38807579345
"96",306.064704063476
"97",295.36078465347
"98",326.358981310273
"99",248.664711999495
"100",250.582822058667
"101",359.042861188366
"102",315.575761590591
"103",285.304989705518
"104",361.195217108804
"105",298.317164474703
"106",316.19403514648
"107",332.641605336341
"108",280.609863297766
"109",320.128257808394
"110",334.17451578342
"111",294.874584308199
"112",276.584381272875
"113",299.172719856996
"114",323.585848171088
"115",219.125295675111
"116",231.172852443655
"117",261.401203606423
"118",304.122164958451
"119",349.856550059822
"120",233.073831046816
"121",316.371330725574
"122",344.797108546869
"123",269.338166310194
"124",252.891036450202
"125",334.404174882703
"126",395.503948322031
"127",327.202896895091
"128",222.555140215041
"129",150.054816173616
"130",306.889651868885
"131",318.172490523099
"132",362.183313073766
"133",266.954080426112
"134",269.045090668964
"135",287.563517584523
"136",213.438116195697
"137",285.399900236812
"138",357.241169574277
"139",347.491278117892
"140",335.493953703492
"141",277.370849012608
"142",290.228957948235
"143",295.162101113754
"144",225.450356225901
"145",334.058346495399
"146",254.028809205947
"147",317.189796015694
"148",301.986703344008
"149",277.979777898431
"150",274.638135227811
"151",235.732737143805
"152",295.344280558538
"153",312.806217239444
"154",320.48357466713
"155",272.009922319931
"156",327.75348908275
"157",355.405882547811
"158",271.158911690532
"159",267.997719842007
"160",364.40687498389
"161",349.753455503932
"162",262.634348055205
"163",316.859837266907
"164",402.404626795453
"165",272.713482153157
"166",374.471580269392
"167",253.904653412572
"168",372.491423338525
"169",296.896317676911
"170",344.949886164823
"171",362.063263733783
"172",416.540623903568
"173",302.55622353123
"174",370.9918710258
"175",312.719539385299
"176",279.439363957699
"177",279.033023840708
"178",368.520055603766
"179",375.161604533134
"180",304.64906064511
"181",373.535557350816
"182",276.472080266956
"183",270.864636975831
"184",278.317491763827
"185",298.039945925282
"186",295.317276121196
"187",304.722748652773
"188",302.257422476241
"189",291.123296451696
"190",297.381968939505
"191",336.010032950265
"192",231.787289335046
"193",269.335079124381
"194",374.859301860915
"195",354.008890024312
"196",331.885769907914
"197",277.104916711955
"198",304.84245642266
"199",292.221940468556
"200",246.550934865481
"201",261.395108031766
"202",209.651079664753
"203",276.287213901314
"204",286.526378317201
"205",240.169924435231
"206",339.7958623077
"207",239.237643959843
"208",381.317580593669
"209",353.31616019688
"210",301.299544032648
"211",262.889514534571
"212",343.574808088891
"213",243.873482993706
"214",333.370344464544
"215",132.514542905264
"216",275.331044813976
"217",344.688278792519
"218",279.039346987381
"219",324.606288194799
"220",273.764418694931
"221",316.614873576108
"222",274.197076865166
"223",240.879945705247
"224",367.622374383088
"225",282.074000597313
"226",253.599200016411
"227",235.874307155934
"228",333.360474464136
"229",361.880069172844
"230",245.355033581323
"231",328.005688436126
"232",214.595798617008
"233",269.139078320983
"234",221.304260500434
"235",355.366882271748
"236",284.503884228872
"237",352.473848628804
"238",327.878094914758
"239",298.389747995671
"240",275.047491914434
"241",288.118413947114
"242",237.506842704486
"243",344.504019831006
"244",284.08657107567
"245",314.174448922064
"246",222.353647174181
"247",255.897922584895
"248",266.01036897183
"249",273.721397262516
"250",275.379616711114
"251",314.444841311684
"252",320.965090449426
"253",306.457703600572
"254",356.930670113113
"255",306.381070434315
"256",339.434539741003
"257",347.992287759091
"258",308.075167072099
"259",360.336861980457
"260",307.094253482608
"261",246.676955261032
"262",295.568709769796
"263",350.263248834399
"264",321.930551869761
"265",365.511574413685
"266",346.567859379891
"267",238.007080951923
"268",366.07418217877
"269",300.690377912456
"270",259.057521109142
"271",305.113082201398
"272",269.504278281774
"273",348.186219485207
"274",414.867066408876
"275",232.981128800954
"276",320.601400836628
"277",333.720345094778
"278",285.975053989447
"279",339.65579084117
"280",375.033182648827
"281",263.460288897713
"282",314.062582018184
"283",307.925471015961
"284",300.273515243784
"285",280.162650242919
"286",303.884308620144
"287",292.413277440675
"288",267.382685336932
"289",382.674245541125
"290",380.699015130611
"291",232.998307633791
"292",268.636531231684
"293",293.307756912425
"294",332.356402332697
"295",352.407260965486
"296",232.111347673996
"297",235.668727923315
"298",275.592896301662
"299",347.622369856648
"300",339.680515217951
"301",336.361378222955
"302",286.265080536258
"303",300.591215732512
"304",331.386662663969
"305",287.910208984957
"306",292.597803191144
"307",331.381499442474
"308",263.030915179172
"309",257.545332500842
"310",383.177707393032
"311",246.129736793267
"312",229.235959328288
"313",289.813391222708
"314",293.423025752047
"315",247.601026402588
"316",353.642297218321
"317",290.788203024064
"318",295.381523870394
"319",287.048461821402
